# Created by Octave 3.6.3, Wed Aug 06 11:29:22 2014 CEST <maryna@Jeeves.local>
# name: E
# type: matrix
# rows: 17
# columns: 2
 0.1 0.2368453825741668
 0.05 0.07135678904309475
 0.025 0.0188010089977787
 0.0125 0.004764169916785475
 0.00625 0.001195099656216613
 0.003125 0.0002990294737514857
 0.0015625 7.477328113847555e-05
 0.00078125 1.869423944236649e-05
 0.000390625 4.673404056730572e-06
 0.0001953125 1.167388774590032e-06
 9.765625000000001e-05 2.923420112383703e-07
 4.8828125e-05 7.061929352474612e-08
 2.44140625e-05 1.271316892774599e-07
 1.220703125e-05 4.295234677265575e-07
 6.103515625e-06 1.694997410919958e-06
 3.0517578125e-06 6.787275354306803e-06
 0 0


